link,title,price,area,location,posted_date
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-32-xa-duc-thuong-prj-dong-duong-residence/hang-chu-dau-tu-hang-chuyen-nhuong-da-ban-giao-du-an-dau-gia-thuong-pr42565210,"Hàng chủ đầu tư - Hàng chuyển nhượng đã bàn giao nhà dự án đấu giá Đông Dương, Đức Thượng","9,44 tỷ",80 m²,"Hoài Đức, Hà Nội",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-hoang-quoc-viet-phuong-hung-thang-1-prj-grand-bay-halong-villas/du-an-mat-bien-so-huu-bai-tam-rieng-pr42532039,Dự án biệt thự mặt biển - sở hữu bãi tắm riêng,Giá thỏa thuận,220 m²,"Hạ Long, Quảng Ninh",
https://batdongsan.com.vn/ban-condotel-duong-hoang-quoc-viet-phuong-hung-thang-1-prj-skym/ban-50-trieu-m2ieu-m2-36m2-ha-long-quang-ninh-sieu-hot-pr42797116,"Bán Condotel SkyM, DK 50 triệu/m2 / 36m2, Đường Hoàng Quốc Việt, Hạ Long, Quảng Ninh siêu hot",Giá thỏa thuận,36 m²,"Hạ Long, Quảng Ninh",
https://batdongsan.com.vn/ban-dat-duong-vanh-dai-4-xa-tien-yen-1/ban-lo-goc-mat-ho-to-dau-gia-long-khuc-lk6-8-to-22m-gia-re-vi-tri-dep-dac-dia-pr41532664,"Bán lô đất góc mặt hồ to đấu giá Lòng Khúc Tiền Yên LK6 ô 8 đường to 22m, giá rẻ vị trí đẹp đắc địa",Giá thỏa thuận,97 m²,"Hoài Đức, Hà Nội",
https://batdongsan.com.vn/ban-dat-duong-vanh-dai-3-5-xa-van-canh-1/-ban-lo-1021-1-co-dien-tich-54m-rong-20-5m-nhin-ra-14-toa-chung-cu-an-lac-green-symphony-pr37133692,"Bán lô đất 1021 - 1 có DT 54m2 đường rộng 20,5m nhìn ra 14 tòa chung cư An Lạc Green Symphony",Giá thỏa thuận,54 m²,"Hoài Đức, Hà Nội",
https://batdongsan.com.vn/ban-dat-duong-boi-loi-phuong-ninh-son/ban-dep-tai-1-3-ty-175m2-chinh-chu-pr42792154,"Bán đất đẹp tại Đường Bời Lời, 1,3 tỷ, 175m2, chính chủ","1,3 tỷ",175 m²,"Tây Ninh, Tây Ninh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-nghia-tru-prj-lumiere-springbay/so-huu-2pn2wc-tan-huong-cuoc-song-nghi-duong-resort-5-o-spring-bay-pr41808427,Sở hữu căn 2PN 2WC tận hưởng cuộc sống nghỉ dưỡng resort 5* ở Lumiere Spring Bay,"3,9 tỷ",66 m²,"Văn Giang, Hưng Yên",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-da-tuong-phuong-vinh-nguyen/ban-3-tang-tien-khu-buon-ban-kinh-doanh-sam-uat-gan-cho-binh-tan-pr42324620,Bán nhà 3 tầng mặt tiền đường Dã Tượng khu buôn bán kinh doanh sầm uất gần chợ Bình Tân,"12,99 tỷ","95,3 m²","Nha Trang, Khánh Hòa",
https://batdongsan.com.vn/ban-dat-duong-nguyen-thi-thap-phuong-tan-phong-9/chinh-chu-can-ban-nen-4x19m-khu-dan-cu-an-phu-hung-quan-7-pr42420130,"Chính chủ cần bán đất nền 4x19m khu dân cư An Phú Hưng, P.Tân Phong, Quận 7","12,9 tỷ",76 m²,"Quận 7, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huu-canh-phuong-nguyen-an-ninh-prj-vung-tau-centre-point/t-suat-noi-bo-2pn-2wc-gia-tot-nhat-thi-truong-goi-ngay-pr42866225,"HOT SUẤT NỘI BỘ VUNG TAU CENTRE POINT CĂN HỘ 2PN 2WC GIÁ TỐT NHẤT THỊ TRƯỜNG, GỌI NGAY0963 913 ***","3,28 tỷ",72 m²,"Vũng Tàu, Bà Rịa Vũng Tàu",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tinh-lo-824-xa-an-thanh-3-prj-khu-do-thi-waterpoint/gio-hg-sg-nhuong-pho-gia-tot-du-waterpoint-pr33845528,"Giỏ hàng sang nhượng nhà phố, biệt thự giá tốt dự án Waterpoint","3,7 tỷ",90 m²,"Bến Lức, Long An",
https://batdongsan.com.vn/ban-dat-nen-du-an-xa-long-hung-6-prj-dreamland-city/ban-lien-ke-khu-lich-son-tien-ky-gui-mien-phi-gia-cao-lh-pr39545850,"cập nhật mới nhất bảng giá đất DA Long hưng, đất nhà phố siêu rẻ chỉ 22triệu/m2 nhận ký gửi giá tốt","2,2 tỷ",100 m²,"Biên Hòa, Đồng Nai",
https://batdongsan.com.vn/ban-nha-rieng-phuong-my-dinh-1/can-ban-ngoi-dep-thon-nam-tu-liem-ha-noi-58-2m2-12-5-ty-pr42866163,"Nhà đẹp chính chủ Đình Thôn, Nam Từ Liêm, Hà Nội 60m2, 12,5 tỷ","12,5 tỷ",60 m²,"Nam Từ Liêm, Hà Nội",
https://batdongsan.com.vn/ban-nha-rieng-phuong-bach-khoa/ban-gap-pho-le-thanh-nghi-quan-hai-ba-trung-o-to-kinh-doanh-dong-tien-60m2-6-tang-pr42866142,BÁN GẤP NHÀ PHỐ LÊ THANH NGHỊ-QUẬN HAI BÀ TRƯNG -Ô TÔ -KINH DOANH -DÒNG TIỀN -60M2-6 TẦNG,"18,6 tỷ",60 m²,"Hai Bà Trưng, Hà Nội",
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-an-lu-prj-the-greenery-hai-phong/ban-cuc-chat-tai-gia-thoa-thuan-80m2-pr42846258,"Bán Shophouse cực chất tại The Greenery Hải Phòng, giá thỏa thuận, 80m2",Giá thỏa thuận,80 m²,"Thủy Nguyên, Hải Phòng",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hau-giang-phuong-11-3-prj-him-lam-cho-lon/ban-c-quan-6-dt-102m2-2pn-gia-3-9-ty-lh-tuan-pr40262982,"Bán căn hộ chung cư Him Lam Chợ Lớn Quận 6, DT: 97m2, 2PN, giá: 3.9 tỷ, LH:0907 488 ***Tuấn","3,9 tỷ",97 m²,"Quận 6, Hồ Chí Minh",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-so-3-phuong-10-8-prj-cityland-park-hills/-mat-tien-3-p-10-go-vap-full-nt-cao-cap-co-thang-may-29ty-tl-pr42524504,"Nhà phố Cityland Park Hills, mặt tiền Phan Văn Trị, P10 Gò Vấp, có thang máy, HĐT 66tr/th chỉ 29tỷ",29 tỷ,100 m²,"Gò Vấp, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lien-phuong-phuong-an-phu-prj-masteri-grand-view/gia-that-ket-tien-ban-lo-3pn-tang-8-nhac-nuoc-pr42866097,"GIÁ THẬT, KẸT TIỀN BÁN LỖ CĂN 3PN, TẦNG 8, VIEW NHẠC NƯỚC","11,58 tỷ","113,5 m²","Quận 2, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-thi-tran-ho/chinh-chu-ban-manh-thuan-thanh-bac-ninh-pr42439684,"Chính chủ bán mảnh đất thị trấn Hồ, Thuận Thành, Bắc Ninh","1,8 tỷ",72 m²,"Thuận Thành, Bắc Ninh",
https://batdongsan.com.vn/ban-dat-duong-thuan-tien-xa-duong-xa/ban-manh-kinh-doanh-dep-pr40867260,"Bán mảnh đất Thuận Tiến, Dương Xá. Kinh doanh đẹp","8,18 tỷ","107,6 m²","Gia Lâm, Hà Nội",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-379-xa-xuan-quan-prj-the-fibonan-ecopark/em-truong-cdt-cap-nhat-quy-doc-quyen-ky-hdmb-truc-tiep-cdt-lien-he-ngay-de-nhan-uu-dai-pr42641867,Em Trường CĐT cập nhật quỹ căn độc quyền ký HĐMB trực tiếp CĐT. Liên hệ ngay để nhận ưu đãi,"3,94 tỷ",68 m²,"Văn Giang, Hưng Yên",
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-huynh-tan-phat-xa-phu-xuan-prj-amelie-villa-phu-my-hung/chuyen-gio-hang-pho-mat-tien-be-pr42866015,Chuyên giỏ hàng Nhà Phố - Biệt Thự Amelie Phú Mỹ Hưng mặt tiền đường Huỳnh tấn Phát Nhà bè .,12 tỷ,120 m²,"Nhà Bè, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-51-phuong-an-phu/1pn-ntcb-gia-tot-the-sunavenue-chinh-chu-ban-nhanh-pr42866012,1PN NTCB GIÁ TỐT THE SUNAVENUE CHÍNH CHỦ CẦN BÁN NHANH,"3,5 tỷ",51 m²,"Quận 2, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-nen-du-an-xa-phuoc-an-1-prj-khu-do-thi-moi-long-tho/b-lo-nha-vuon-goc-ong-16m-16m-doi-dien-cong-vien-hud-nhon-trach-gia-cuc-re-bao-loi-pr42865987,"Bán lô đất nhà vườn góc đường 16m&16m, đối diện công viên, dự án HUD Nhơn Trạch, giá cực rẻ bao lời","6,71 tỷ",292 m²,"Nhơn Trạch, Đồng Nai",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-me-tri-phuong-me-tri-prj-golden-palace/chinh-chu-ban-dt-128m2-3ngu-2wc-full-noi-that-pr42865967,Chính chủ!Bán căn hộ chung cư Golden Palace-Mễ Trì-dt 128m2-3ngủ-2wc-Full nội thất,"8,96 tỷ",128 m²,"Nam Từ Liêm, Hà Nội",
https://batdongsan.com.vn/ban-dat-xa-xuan-canh-1/-120-6m2-tai-dong-anh-ha-noi-gia-uu-dai-108-trieu-m2-pr42865943,"Đất 120,6m2 tại Xuân Trạch, Xuân Canh, Đông Anh, Hà Nội, giá ưu đãi 108 triệu / m2","13,02 tỷ","120,6 m²","Đông Anh, Hà Nội",
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-doan-khue-1-phuong-khue-my-prj-khu-do-thi-nam-cau-tuyen-son/gio-hang-bat-dong-san-viet-a-5-2025-vland-68-pr42865927,Giỏ Hàng Bất Động Sản Nam Việt Á - 5/2025 - VLand 68,Giá thỏa thuận,100 m²,"Ngũ Hành Sơn, Đà Nẵng",
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-to-hieu-phuong-vinh-nguyen-prj-mipeco-nha-trang/da-cap-so-hong-cach-bien-250m-kdt-tai-sinh-loi-ben-vung-pr39644500,"Đa dạng sản phẩm chính chủ khu đô thị Mipeco Nha Trang, cách biển 250m, sổ hồng riêng",Giá thỏa thuận,90 m²,"Nha Trang, Khánh Hòa",
https://batdongsan.com.vn/ban-dat-xa-van-hung/toi-can-ban-lo-mat-bien-bac-phong-ninh-qhsd-2030-da-thong-qua-qh-o-100-gia-tot-pr39416983,"Đất QH thổ cư mặt biển Vạn Lương - Ninh Hoà Bắc Vân Phong giá đầu tư chỉ từ 1,49 Triệu/m2","14,47 tỷ",9.714 m²,"Vạn Ninh, Khánh Hòa",
https://batdongsan.com.vn/ban-dat-duong-ham-kiem-tien-thanh-xa-tien-thanh-1/-mat-gan-bien-va-novaworld-dau-tu-sinh-loi-cao-tong-hop-gia-tot-pr42769747,"Đất mặt tiền đường Hàm Kiệm Tiến Thành gần biển và Novaworld, đầu tư sinh lời cao tổng hợp giá tốt.","3,5 tỷ",10.000 m²,"Phan Thiết, Bình Thuận",
https://batdongsan.com.vn/ban-dat-pho-tran-quoc-hoan-phuong-hoa-hai/chinh-chu-ban-lo-sat-bien-son-thuy-dt-115m2-gia-9ty8-co-thuong-luong-pr42712284,"Chính chủ bán lô đất sát biển Sơn Thủy, DT 115m2, giá 10ty5 có thương lượng","10,5 tỷ",115 m²,"Ngũ Hành Sơn, Đà Nẵng",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-gateway-thao-dien/ban-3-png-ngu-2-wc-133m2-dang-cap-song-thuong-luu-pr42618725,"Bán căn Gateway Thảo Điền 3 phòng ngủ, 2 wc 133m2, view Landmark 81 - Đẳng cấp sống thượng lưu","18,5 tỷ",133 m²,"Quận 2, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-nen-du-an-phuong-dien-ngoc-prj-khu-do-thi-so-4/re-nhat-con-1-lo-duy-nhat-4-gia-3-x-ty-co-tl-pr42865853,"RẺ NHẤT KHU CÒN 1 LÔ DUY NHẤT KHU ĐÔ THỊ SỐ 4 , GIÁ 3,x tỷ có tl","3,1 tỷ",147 m²,"Điện Bàn, Quảng Nam",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-phu-my-9-prj-q7-boulevard/ban-nhanh-ch-2pn-nha-moi-bao-dep-2t-bao-phi-lh-0886277978-pr33616946,Bán nhanh CH Q7 Boulevard 2PN nhà mới bao đẹp 2 tỷ bao phí LH:0886 277 ***,2 tỷ,70 m²,"Quận 7, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-thi-tran-cat-ba-prj-xanh-island-cat-ba/-sky-nghi-duong-5-sao-tai-dao-ngoc-xuat-dau-tu-chi-tu-600-trieu-18-thang-nhan-nha-pr42865833,"XANH SKY CĂN HỘ NGHỈ DƯỠNG 5 SAO TẠI ĐẢO NGỌC CÁT BÀ.XUẤT ĐẦU TƯ CHỈ TỪ 600 TRIỆU,18 THÁNG NHẬN NHÀ","1,7 tỷ",32 m²,"Cát Hải, Hải Phòng",
https://batdongsan.com.vn/ban-nha-rieng-pho-bach-mai-phuong-bach-mai/-dep-lung-linh-5-tang-trung-tam-hai-ba-trung-sat-o-to-gan-ba-gac-do-cua-chi-hon-5-ty-pr42865831,NHÀ ĐẸP LUNG LINH 5 TẦNG TRUNG TÂM HAI BÀ TRƯNG - SÁT PHỐ Ô TÔ GẦN - BA GÁC ĐỖ CỬA - CHỈ HƠN 5 TỶ,"5,85 tỷ",29 m²,"Hai Bà Trưng, Hà Nội",
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-tinh-lo-10-xa-duc-hoa-dong-prj-kdt-lang-sen-viet-nam/nhan-ky-gui-ban-long-chau-hoi-pho-thu-tuc-nhanh-gon-lh-pr40808420,NHẬN KÝ GỬI BÁN DỰ ÁN LÀNG SEN VN - LONG CHÂU HỘI PHỐ - THỦ TỤC NHANH GỌN. LH:0937 715 ***,"1,25 tỷ",75 m²,"Đức Hòa, Long An",
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-tinh-lo-10-xa-duc-hoa-dong-prj-kdt-lang-sen-viet-nam/cap-nhat-gio-hang-long-chau-hoi-pho-thang-3-2025-pr42489247,CẬP NHẬT GIỎ HÀNG LÀNG SEN VIỆT NAM - LONG CHÂU HỘI PHỐ THÁNG 5/2025,1 tỷ,84 m²,"Đức Hòa, Long An",
https://batdongsan.com.vn/ban-dat-xa-cam-linh-1/chinh-chu-can-tien-ban-gap-435m2-10m-mat-tien-no-hau-2-mat-tien-tai-ba-vi-pr42333937,"Chính chủ cần tiền bán gấp đất 720m2, 23m mặt tiền nở hậu, tại ngọc Nhị Xã Cẩm Lĩnh, Ba Vì","2,3 tỷ",720 m²,"Ba Vì, Hà Nội",
https://batdongsan.com.vn/ban-dat-phuong-duong-quan/co-hoi-nhan-doi-tai-san-khi-so-huu-240m2-do-thi-bac-song-cam-thuy-nguyen-ngay-gan-cau-nguyen-trai-pr42838985,"Cơ hội nhân đôi tài sản khi sở hữu 240m2 đô thị bắc sông cấm, thuỷ nguyên ,ngay gần cầu nguyễn trãi","13,58 tỷ",240 m²,"Thủy Nguyên, Hải Phòng",
https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-tan-phat-xa-phu-xuan/-moi-dep-full-noi-that-3-5x14m-mat-tien-hem-xe-hoi-kinh-doanh-be-pr42863653,"NHÀ MỚI ĐẸP FULL NỘI THẤT - 3.5X14M - MẶT TIỀN HẺM XE HƠI KINH DOANH - HUỲNH TẤN PHÁT, NHÀ BÈ","4,65 tỷ",44 m²,"Nhà Bè, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-nen-du-an-xa-dong-xa-prj-khu-do-thi-phuong-dong/kho-hang-lien-ke-lk02-lk10-lk11-lk18-lk19-lk23-gia-tu-22-trieu-m2-pr42302848,"Tháng 5 Phương Đông Hàng Vip LK10, LK11, LK18, LK19, LK22, LK20, LK21, LK44 giá từ 26 triệu/m2","2,19 tỷ","87,5 m²","Vân Đồn, Quảng Ninh",
https://batdongsan.com.vn/ban-dat-thi-tran-quat-lam/-bien-dien-tich-100m2-fun-cu-ban-dung-1ty350-sat-bai-tam-quang-truong-pr42542301,"Đất biển Quất Lâm, diện tích 100m2 full cư bán đúng 1 tỷ 350 sát bãi tắm. Quảng trường","1,35 tỷ",100 m²,"Giao Thủy, Nam Định",
https://batdongsan.com.vn/ban-dat-duong-pham-van-dong-phuong-an-hai-bac/b-nen-son-tra-da-ng-25-ty-125-m2-hop-xay-khach-s-c-ho-pr42568031,"Bán đất nền Phạm Văn Đồng, An Hải Bắc, Sơn Trà, Đà Nẵng, 25 tỷ, 125m2, hợp xây khách sạn, căn hộ",25 tỷ,125 m²,"Sơn Trà, Đà Nẵng",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vinh-phu-16-phuong-vinh-phu-prj-the-emerald-68/ban-3pn-gia-goc-cdt-coteccons-le-png-tra-gop-nhe-nhang-suot-3-nam-ngay-cua-ngo-thu-duc-pr42857589,Bán căn hộ 3PN giá gốc CĐT Coteccons & Lê Phong- trả góp nhẹ nhàng suốt 3 năm- ngay cửa ngõ Thủ Đức,"5,2 tỷ",87 m²,"Thuận An, Bình Dương",
https://batdongsan.com.vn/ban-dat-xa-ha-mo/ban-tai-dan-phuong-noi-6-ty-200m2-gia-uu-dai-hot-pr42467649,"Bán Đất tại Xã Hạ Mỗ, Đan Phượng, Hà Nội, 6 tỷ, 200m2, giá ưu đãi hot",6 tỷ,200 m²,"Đan Phượng, Hà Nội",
https://batdongsan.com.vn/ban-dat-xa-dong-thap/ban-tai-dan-phuong-ha-noi-gia-5-32-ty-dien-tich-79m2-hang-hiem-tai-pr42814491,"Bán đất tại Xã Đồng Tháp, Đan Phượng, Hà Nội, giá 5,32 tỷ, diện tích 79m2, hàng hiếm tại","5,32 tỷ",79 m²,"Đan Phượng, Hà Nội",
https://batdongsan.com.vn/ban-dat-xa-dai-phuoc-1/tai-dinh-cu-tdc-khanh-em-con-vai-nen-can-ban-dt-lon-nho-deu-co-gia-tl-truc-tiep-pr42865466,"Tái định cư đại phước ,tđc phước khánh em còn vài nền cần bán,dt lớn nhỏ đều có , giá tl trực tiếp",Giá thỏa thuận,140 m²,"Nhơn Trạch, Đồng Nai",
https://batdongsan.com.vn/ban-dat-duong-xa-lo-ha-noi-phuong-hiep-phu/can-ban-nhanh-manh-mt-876-878-xlhn-pr42865448,Cần bán nhanh mảnh đất MT 876-878 XLHN,60 tỷ,586 m²,"Quận 9, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-ton-duc-thang-thi-tran-hiep-phuoc-prj-fiato-airport-city/nhan-booking-giu-suat-xe-hoi-100-suat-dau-tien-gia-tot-dot-dau-cam-ket-mua-truc-tiep-pr42820272,Nhận booking giữ suất xe hơi 100 suất đầu tiên giá tốt đợt đầu. Cam kết mua trực tiếp,"1,9 tỷ",52 m²,"Nhơn Trạch, Đồng Nai",
https://batdongsan.com.vn/ban-condotel-duong-3-2-2-phuong-10-11-prj-vega-polaris/thanh-toan-chi-tu-580-trieu-cho-den-khi-nhan-nha-ban-giao-full-noi-that-tai-du-an-the-maris-vt-pr42758169,Thanh toán chỉ từ 330triệu cho đến khi nhận nhà bàn giao full nội thất tại dự án The Maris Vũng Tàu,"3,3 tỷ","44,54 m²","Vũng Tàu, Bà Rịa Vũng Tàu",
https://batdongsan.com.vn/ban-nha-rieng-duong-to-hieu-phuong-hoa-minh/ban-tai-7-25-ty-90-m2-4pn-4wc-phap-ly-day-du-pr42865446,"Bán nhà riêng tại Tô Hiệu, 7,25 tỷ, 90 m2, 4PN, 4WC, pháp lý đầy đủ","7,25 tỷ",90 m²,"Liên Chiểu, Đà Nẵng",
https://batdongsan.com.vn/ban-nha-rieng-duong-thanh-thai-phuong-14-5/-4-tang-btct-hem-xe-hoi-ngu-62-m-quan-10-pr42821612,Nhà 4 tầng - BTCT - hẻm xe hơi ngủ - 62 m² - Thành Thái - Quận 10,"13,1 tỷ",63 m²,"Quận 10, Hồ Chí Minh",
https://batdongsan.com.vn/ban-nha-rieng-duong-ngo-quyen-phuong-an-hoa/chinh-chu-c-b-300m2-dat-tho-cu-p-bien-lien-he-pr39865041,Bán nhà đường Ngô Quyền phường An Hòa full thổ cư gần Aqua City giá tốt,"4,8 tỷ",300 m²,"Biên Hòa, Đồng Nai",
https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-thanh-xuan-trung/o-to-tranh-kinh-doanh-phan-lo-can-bo-vi-tri-dac-dia-30m-ra-mat-pho-dan-tri-cao-o-suong-pr42814227,Ô tô tránh -kinh doanh-phân lô cán bộ-VỊ TRÍ ĐẮC ĐỊA 30m RA MẶT PHỐ - DÂN TRÍ CAO Ở SƯỚNG,"17,85 tỷ",44 m²,"Thanh Xuân, Hà Nội",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-phan-xich-long-phuong-7-11/55-ty-tien-8x16m-138m2-3-tang-tien-xay-moi-hdt-60-trieu-thang-pr42687850,55 Tỷ - mặt tiền / Phan Xích Long 8x16m / 138m2 - 3 tầng / tiện xây mới - HĐT: 60 triệu/tháng,55 tỷ,138 m²,"Phú Nhuận, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-truong-toan-phuong-thao-dien-prj-q2-thao-dien/ban-gap-1pn-50m2-full-noi-that-tai-6-ty-100-all-in-lh-pr42787582,"Bán gấp căn hộ 1PN 50m2, full nội thất tại Q2 Thảo Điền, 6 tỷ 100 all in, LH0814 722 ***","6,1 tỷ",50 m²,"Quận 2, Hồ Chí Minh",
https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-sy-phuong-12-1/ban-toa-chdv-sieu-khan-hiem-goc-2-mat-tien-p10-quan-3-8-tang-thang-may-gia-38-ty-pr42829338,"Bán tòa nhà CHDV siêu khan hiếm góc 2 mặt tiền Lê Văn Sỹ, P10 Quận 3. 8 tầng thang máy - giá 38 tỷ",38 tỷ,170 m²,"Quận 3, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-duong-xuan-thoi-thuong-2-xa-xuan-thoi-thuong/ban-5742m2-hoc-mon-chi-17-ty-lh-a-tu-toan-chinh-chu-pr42865266,"Bán 5742m2 đất Xuân Thới Thượng, Hóc Môn chỉ 17 tỷ. Lh A Tư Toàn chính chủ0584 334 ***",17 tỷ,5.742 m²,"Hóc Môn, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-phuong-hoa-nghia/ban-tdc-mat-duong-12m-129m-huong-nam-so-hong-gia-chi-26-trieu-m-pr42865257,BÁN ĐẤT TĐC HÒA NGHĨA - MẶT ĐƯỜNG 12M  129M  HƯỚNG NAM  SỔ HỒNG  GIÁ CHỈ 26 TRIỆU/M,"3,25 tỷ",130 m²,"Dương Kinh, Hải Phòng",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-dinh-chieu-phuong-da-kao-prj-the-marq/thanh-bao-gio-hang-cuoi-cung-50-ngoai-giao-cdt-hongkong-land-pr42856115,Thanh Bảo Giỏ hàng THE MARQ cuối cùng 50 căn ngoại giao cdt HongKong Land0899 659 ***,29 tỷ,128 m²,"Quận 1, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-nen-du-an-phuong-dien-ngoc-prj-khu-do-thi-so-3-dien-nam-dien-ngoc/2-view-ng-108m-ngang-5m-gia-2-650-ty-day-ong-qh-27-5m-pr42865138,2 - View sông. 108m². Ngang 5m. Giá 2.650 Tỷ. Sổ đầy đủ. Đường QH 27.5m.,"2,95 tỷ","171,5 m²","Điện Bàn, Quảng Nam",
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-the-aurora-phu-my-hung/ban-tai-gia-tot-50-5-ty-266m2-pr42865134,"Bán shophouse tại The Aurora Phú Mỹ Hưng, giá tốt 50,5 tỷ, 266m2","50,5 tỷ",266 m²,"Quận 7, Hồ Chí Minh",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vo-nguyen-giap-phuong-kenh-duong-prj-sentosa-sky-park-hai-phong/chinh-chu-ban-nha-park-pr42865123,Chính chủ cần bán nhà căn hộ Sentosa Sky Park,"2,7 tỷ",74 m²,"Lê Chân, Hải Phòng",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-the-aurora-phu-my-hung/ban-cc-7-4-ty-74-42m2-2pn-view-dep-tai-q7-hcm-pr42865081,"Bán CC The Aurora Phú Mỹ Hưng, 7,4 tỷ, 74,42m2, 2PN, view đẹp tại Nguyễn Lương Bằng, Q7, HCM","7,4 tỷ","74,42 m²","Quận 7, Hồ Chí Minh",
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-van-linh-phuong-tan-phong-9-prj-urban-hill/ban-tai-40-ty-200m2-pr42865069,"Bán shophouse Urban Hill tại Nguyễn Văn Linh, 40 tỷ, 200m2",40 tỷ,200 m²,"Quận 7, Hồ Chí Minh",
https://batdongsan.com.vn/ban-dat-nen-du-an-duong-nguyen-tat-thanh-phuong-phuoc-long-prj-khu-do-thi-moi-phuoc-long/ban-lo-biet-thu-kdt-hud-a-dt-240m2-ngang-12m-huong-dn-gio-hang-bt-nhieu-lh-e-cuong-a-pr42865058,"BÁN LÔ BIỆT THỰ KĐT HUD PHƯỚC LONG A, DT 240M2( NGANG 12M) HƯỚNG ĐN, GIỎ HÀNG BT NHIỀU LH E CƯỜNG Ạ","8,64 tỷ",240 m²,"Nha Trang, Khánh Hòa",
https://batdongsan.com.vn/ban-dat-xa-dong-xuan-2/ban-gap-1300m2-tai-quoc-oai-ha-noi-gia-16-ty-pr42865054,"Bán gấp đất 1300m2 tại Đông Xuân, Quốc Oai, Hà Nội, giá 16 tỷ",16 tỷ,1.300 m²,"Quốc Oai, Hà Nội",
https://batdongsan.com.vn/ban-dat-duong-23-2-xa-tien-phong-8/chinh-chu-can-ban-manh-61-2m-full-tho-cu-mat-5-2m-tai-pho-yen-me-linh-ha-noi-pr42865028,"Chính chủ cần bán mảnh đất 61.2m Full thổ cư,mặt tiền:5.2m tại Phố Yên - Tiền Phong-Mê Linh-Hà Nội.","3,05 tỷ",61 m²,"Mê Linh, Hà Nội",
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-xa-duong-xa-prj-the-london-vinhomes-ocean-park/-2n-2vs-goc-phan-khu-cao-cap-ban-giao-nha-2026-vao-tien-10-tien-do-1-thang-pr42252589,Căn hộ 2N góc cắt lỗ trực tiếp vào giá chủ đầu tư 250 triệu em cần bán nhanh LH:0888 181 ***,"3,99 tỷ",64 m²,"Gia Lâm, Hà Nội",
https://batdongsan.com.vn/ban-nha-mat-pho-duong-thai-phien-phuong-le-dai-hanh/ban-hai-ba-trung-toa-van-ng-co-175m2-10tang-gia-270ty-pr42865031,"BÁN NHÀ MẶT PHỐ THÁI PHIÊN , HAI BÀ TRƯNG
TOÀ VĂN PHÒNG MẶT PHỐ CỔ, 175m2,10tầng,giá: 270tỷ.",270 tỷ,173 m²,"Hai Bà Trưng, Hà Nội",
